"GEO_ID","NAME","H3_001N","H3_002N","H3_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1500000US191573703002","Block Group 2; Census Tract 3703; Poweshiek County; Iowa","595","574","21",
"1500000US191573703003","Block Group 3; Census Tract 3703; Poweshiek County; Iowa","297","275","22",
"1500000US191573703004","Block Group 4; Census Tract 3703; Poweshiek County; Iowa","439","400","39",
"1500000US191573704001","Block Group 1; Census Tract 3704; Poweshiek County; Iowa","681","604","77",
"1500000US191573704002","Block Group 2; Census Tract 3704; Poweshiek County; Iowa","602","554","48",
"1500000US191573704003","Block Group 3; Census Tract 3704; Poweshiek County; Iowa","415","376","39",
"1500000US191573704004","Block Group 4; Census Tract 3704; Poweshiek County; Iowa","585","537","48",
"1500000US191573705001","Block Group 1; Census Tract 3705; Poweshiek County; Iowa","341","291","50",
"1500000US191573705002","Block Group 2; Census Tract 3705; Poweshiek County; Iowa","384","354","30",
"1500000US191573705003","Block Group 3; Census Tract 3705; Poweshiek County; Iowa","707","648","59",
"1500000US191599501001","Block Group 1; Census Tract 9501; Ringgold County; Iowa","808","339","469",
"1500000US191599501002","Block Group 2; Census Tract 9501; Ringgold County; Iowa","536","452","84",
"1500000US191599502001","Block Group 1; Census Tract 9502; Ringgold County; Iowa","437","393","44",
"1500000US191599502002","Block Group 2; Census Tract 9502; Ringgold County; Iowa","398","369","29",
"1500000US191599502003","Block Group 3; Census Tract 9502; Ringgold County; Iowa","225","177","48",
"1500000US191599502004","Block Group 4; Census Tract 9502; Ringgold County; Iowa","268","215","53",
"1500000US191610801001","Block Group 1; Census Tract 801; Sac County; Iowa","249","214","35",
"1500000US191610801002","Block Group 2; Census Tract 801; Sac County; Iowa","332","298","34",
"1500000US191610801003","Block Group 3; Census Tract 801; Sac County; Iowa","250","229","21",
"1500000US191610801004","Block Group 4; Census Tract 801; Sac County; Iowa","339","311","28",
"1500000US191610802001","Block Group 1; Census Tract 802; Sac County; Iowa","232","214","18",
"1500000US191610802002","Block Group 2; Census Tract 802; Sac County; Iowa","261","231","30",
"1500000US191610802003","Block Group 3; Census Tract 802; Sac County; Iowa","339","294","45",
"1500000US191610802004","Block Group 4; Census Tract 802; Sac County; Iowa","367","338","29",
"1500000US191610803001","Block Group 1; Census Tract 803; Sac County; Iowa","250","210","40",
"1500000US191610803002","Block Group 2; Census Tract 803; Sac County; Iowa","271","240","31",
"1500000US191610803003","Block Group 3; Census Tract 803; Sac County; Iowa","595","307","288",
"1500000US191610803004","Block Group 4; Census Tract 803; Sac County; Iowa","289","252","37",
"1500000US191610804001","Block Group 1; Census Tract 804; Sac County; Iowa","382","319","63",
"1500000US191610804002","Block Group 2; Census Tract 804; Sac County; Iowa","294","267","27",
"1500000US191610804003","Block Group 3; Census Tract 804; Sac County; Iowa","359","305","54",
"1500000US191610804004","Block Group 4; Census Tract 804; Sac County; Iowa","309","244","65",
"1500000US191630101011","Block Group 1; Census Tract 101.01; Scott County; Iowa","283","267","16",
"1500000US191630101012","Block Group 2; Census Tract 101.01; Scott County; Iowa","330","305","25",
"1500000US191630101013","Block Group 3; Census Tract 101.01; Scott County; Iowa","456","427","29",
"1500000US191630101014","Block Group 4; Census Tract 101.01; Scott County; Iowa","494","468","26",
"1500000US191630101031","Block Group 1; Census Tract 101.03; Scott County; Iowa","823","750","73",
"1500000US191630101032","Block Group 2; Census Tract 101.03; Scott County; Iowa","923","865","58",
"1500000US191630101041","Block Group 1; Census Tract 101.04; Scott County; Iowa","512","471","41",
"1500000US191630101042","Block Group 2; Census Tract 101.04; Scott County; Iowa","349","328","21",
"1500000US191630101043","Block Group 3; Census Tract 101.04; Scott County; Iowa","836","788","48",
"1500000US191630102011","Block Group 1; Census Tract 102.01; Scott County; Iowa","815","778","37",
"1500000US191630102012","Block Group 2; Census Tract 102.01; Scott County; Iowa","921","884","37",
"1500000US191630102013","Block Group 3; Census Tract 102.01; Scott County; Iowa","1130","1063","67",
"1500000US191630102021","Block Group 1; Census Tract 102.02; Scott County; Iowa","455","425","30",
"1500000US191630102022","Block Group 2; Census Tract 102.02; Scott County; Iowa","945","889","56",
"1500000US191630102023","Block Group 3; Census Tract 102.02; Scott County; Iowa","275","253","22",
"1500000US191630102024","Block Group 4; Census Tract 102.02; Scott County; Iowa","642","623","19",
"1500000US191630103001","Block Group 1; Census Tract 103; Scott County; Iowa","474","429","45",
"1500000US191630103002","Block Group 2; Census Tract 103; Scott County; Iowa","582","544","38",
"1500000US191630104011","Block Group 1; Census Tract 104.01; Scott County; Iowa","428","405","23",
"1500000US191630104012","Block Group 2; Census Tract 104.01; Scott County; Iowa","394","364","30",
"1500000US191630104013","Block Group 3; Census Tract 104.01; Scott County; Iowa","846","818","28",
"1500000US191630104014","Block Group 4; Census Tract 104.01; Scott County; Iowa","303","279","24",
"1500000US191630104015","Block Group 5; Census Tract 104.01; Scott County; Iowa","286","272","14",
"1500000US191630104021","Block Group 1; Census Tract 104.02; Scott County; Iowa","458","441","17",
"1500000US191630104022","Block Group 2; Census Tract 104.02; Scott County; Iowa","469","438","31",
"1500000US191630104023","Block Group 3; Census Tract 104.02; Scott County; Iowa","416","369","47",
"1500000US191630106001","Block Group 1; Census Tract 106; Scott County; Iowa","548","460","88",
"1500000US191630106002","Block Group 2; Census Tract 106; Scott County; Iowa","444","337","107",
"1500000US191630106003","Block Group 3; Census Tract 106; Scott County; Iowa","677","498","179",
"1500000US191630107001","Block Group 1; Census Tract 107; Scott County; Iowa","282","237","45",
"1500000US191630107002","Block Group 2; Census Tract 107; Scott County; Iowa","411","313","98",
"1500000US191630108001","Block Group 1; Census Tract 108; Scott County; Iowa","309","282","27",
"1500000US191630108002","Block Group 2; Census Tract 108; Scott County; Iowa","569","476","93",
"1500000US191630108003","Block Group 3; Census Tract 108; Scott County; Iowa","408","357","51",
"1500000US191630109001","Block Group 1; Census Tract 109; Scott County; Iowa","349","290","59",
"1500000US191630109002","Block Group 2; Census Tract 109; Scott County; Iowa","263","196","67",
"1500000US191630109003","Block Group 3; Census Tract 109; Scott County; Iowa","707","555","152",
"1500000US191630110001","Block Group 1; Census Tract 110; Scott County; Iowa","490","406","84",
"1500000US191630110002","Block Group 2; Census Tract 110; Scott County; Iowa","624","549","75",
"1500000US191630111001","Block Group 1; Census Tract 111; Scott County; Iowa","785","756","29",
"1500000US191630111002","Block Group 2; Census Tract 111; Scott County; Iowa","672","627","45",
"1500000US191630112001","Block Group 1; Census Tract 112; Scott County; Iowa","418","373","45",
"1500000US191630112002","Block Group 2; Census Tract 112; Scott County; Iowa","606","538","68",
"1500000US191630113001","Block Group 1; Census Tract 113; Scott County; Iowa","453","367","86",
"1500000US191630113002","Block Group 2; Census Tract 113; Scott County; Iowa","407","363","44",
"1500000US191630113003","Block Group 3; Census Tract 113; Scott County; Iowa","353","321","32",
"1500000US191630114001","Block Group 1; Census Tract 114; Scott County; Iowa","442","374","68",
"1500000US191630114002","Block Group 2; Census Tract 114; Scott County; Iowa","349","295","54",
"1500000US191630114003","Block Group 3; Census Tract 114; Scott County; Iowa","405","340","65",
"1500000US191630115001","Block Group 1; Census Tract 115; Scott County; Iowa","339","296","43",
"1500000US191630115002","Block Group 2; Census Tract 115; Scott County; Iowa","376","302","74",
"1500000US191630115003","Block Group 3; Census Tract 115; Scott County; Iowa","452","379","73",
"1500000US191630116001","Block Group 1; Census Tract 116; Scott County; Iowa","299","272","27",
"1500000US191630116002","Block Group 2; Census Tract 116; Scott County; Iowa","484","442","42",
"1500000US191630116003","Block Group 3; Census Tract 116; Scott County; Iowa","735","651","84",
"1500000US191630117001","Block Group 1; Census Tract 117; Scott County; Iowa","388","372","16",
"1500000US191630117002","Block Group 2; Census Tract 117; Scott County; Iowa","393","369","24",
"1500000US191630117003","Block Group 3; Census Tract 117; Scott County; Iowa","361","354","7",
"1500000US191630117004","Block Group 4; Census Tract 117; Scott County; Iowa","355","328","27",
"1500000US191630118001","Block Group 1; Census Tract 118; Scott County; Iowa","715","655","60",
"1500000US191630118002","Block Group 2; Census Tract 118; Scott County; Iowa","519","480","39",
"1500000US191630119001","Block Group 1; Census Tract 119; Scott County; Iowa","467","438","29",
"1500000US191630119002","Block Group 2; Census Tract 119; Scott County; Iowa","323","307","16",
"1500000US191630119003","Block Group 3; Census Tract 119; Scott County; Iowa","450","430","20",
"1500000US191630120001","Block Group 1; Census Tract 120; Scott County; Iowa","907","842","65",
"1500000US191630120002","Block Group 2; Census Tract 120; Scott County; Iowa","627","600","27",
"1500000US191630121001","Block Group 1; Census Tract 121; Scott County; Iowa","573","527","46",
"1500000US191630121002","Block Group 2; Census Tract 121; Scott County; Iowa","618","587","31",
"1500000US191630121003","Block Group 3; Census Tract 121; Scott County; Iowa","438","414","24",
"1500000US191630122001","Block Group 1; Census Tract 122; Scott County; Iowa","485","448","37",
"1500000US191630122002","Block Group 2; Census Tract 122; Scott County; Iowa","489","449","40",
"1500000US191630123001","Block Group 1; Census Tract 123; Scott County; Iowa","261","240","21",
"1500000US191630123002","Block Group 2; Census Tract 123; Scott County; Iowa","480","448","32",
"1500000US191630124001","Block Group 1; Census Tract 124; Scott County; Iowa","633","565","68",
"1500000US191630125011","Block Group 1; Census Tract 125.01; Scott County; Iowa","811","787","24",
"1500000US191630125012","Block Group 2; Census Tract 125.01; Scott County; Iowa","619","521","98",
"1500000US191630125013","Block Group 3; Census Tract 125.01; Scott County; Iowa","354","320","34",
"1500000US191630125021","Block Group 1; Census Tract 125.02; Scott County; Iowa","739","685","54",
"1500000US191630125022","Block Group 2; Census Tract 125.02; Scott County; Iowa","348","338","10",
"1500000US191630125023","Block Group 3; Census Tract 125.02; Scott County; Iowa","799","750","49",
"1500000US191630126011","Block Group 1; Census Tract 126.01; Scott County; Iowa","664","643","21",
"1500000US191630126012","Block Group 2; Census Tract 126.01; Scott County; Iowa","714","670","44",
"1500000US191630126013","Block Group 3; Census Tract 126.01; Scott County; Iowa","791","772","19",
"1500000US191630126021","Block Group 1; Census Tract 126.02; Scott County; Iowa","554","529","25",
"1500000US191630126022","Block Group 2; Census Tract 126.02; Scott County; Iowa","322","297","25",
"1500000US191630126023","Block Group 3; Census Tract 126.02; Scott County; Iowa","845","793","52",
"1500000US191630127011","Block Group 1; Census Tract 127.01; Scott County; Iowa","580","545","35",
"1500000US191630127012","Block Group 2; Census Tract 127.01; Scott County; Iowa","753","714","39",
"1500000US191630127021","Block Group 1; Census Tract 127.02; Scott County; Iowa","549","488","61",
"1500000US191630127022","Block Group 2; Census Tract 127.02; Scott County; Iowa","1031","977","54",
"1500000US191630128011","Block Group 1; Census Tract 128.01; Scott County; Iowa","656","612","44",
"1500000US191630128012","Block Group 2; Census Tract 128.01; Scott County; Iowa","490","465","25",
"1500000US191630128013","Block Group 3; Census Tract 128.01; Scott County; Iowa","919","892","27",
"1500000US191630128021","Block Group 1; Census Tract 128.02; Scott County; Iowa","669","619","50",
"1500000US191630128022","Block Group 2; Census Tract 128.02; Scott County; Iowa","835","688","147",
"1500000US191630128023","Block Group 3; Census Tract 128.02; Scott County; Iowa","452","362","90",
"1500000US191630128024","Block Group 4; Census Tract 128.02; Scott County; Iowa","689","598","91",
"1500000US191630129011","Block Group 1; Census Tract 129.01; Scott County; Iowa","651","605","46",
"1500000US191630129012","Block Group 2; Census Tract 129.01; Scott County; Iowa","1025","939","86",
"1500000US191630129013","Block Group 3; Census Tract 129.01; Scott County; Iowa","879","832","47",
"1500000US191630129021","Block Group 1; Census Tract 129.02; Scott County; Iowa","677","657","20",
"1500000US191630129022","Block Group 2; Census Tract 129.02; Scott County; Iowa","652","625","27",
"1500000US191630129023","Block Group 3; Census Tract 129.02; Scott County; Iowa","352","344","8",
"1500000US191630129024","Block Group 4; Census Tract 129.02; Scott County; Iowa","903","829","74",
"1500000US191630130001","Block Group 1; Census Tract 130; Scott County; Iowa","981","904","77",
"1500000US191630130002","Block Group 2; Census Tract 130; Scott County; Iowa","934","871","63",
"1500000US191630130003","Block Group 3; Census Tract 130; Scott County; Iowa","714","685","29",
"1500000US191630131001","Block Group 1; Census Tract 131; Scott County; Iowa","394","369","25",
"1500000US191630131002","Block Group 2; Census Tract 131; Scott County; Iowa","465","433","32",
"1500000US191630132001","Block Group 1; Census Tract 132; Scott County; Iowa","856","790","66",
"1500000US191630133001","Block Group 1; Census Tract 133; Scott County; Iowa","526","493","33",
"1500000US191630133002","Block Group 2; Census Tract 133; Scott County; Iowa","701","667","34",
"1500000US191630133003","Block Group 3; Census Tract 133; Scott County; Iowa","543","502","41",
"1500000US191630134001","Block Group 1; Census Tract 134; Scott County; Iowa","624","582","42",
"1500000US191630134002","Block Group 2; Census Tract 134; Scott County; Iowa","791","713","78",
"1500000US191630135001","Block Group 1; Census Tract 135; Scott County; Iowa","276","251","25",
"1500000US191630135002","Block Group 2; Census Tract 135; Scott County; Iowa","629","592","37",
"1500000US191630135003","Block Group 3; Census Tract 135; Scott County; Iowa","596","567","29",
"1500000US191630136001","Block Group 1; Census Tract 136; Scott County; Iowa","560","547","13",
"1500000US191630136002","Block Group 2; Census Tract 136; Scott County; Iowa","475","462","13",
"1500000US191630137021","Block Group 1; Census Tract 137.02; Scott County; Iowa","399","364","35",
"1500000US191630137022","Block Group 2; Census Tract 137.02; Scott County; Iowa","728","682","46",
"1500000US191630137023","Block Group 3; Census Tract 137.02; Scott County; Iowa","884","819","65",
"1500000US191630137024","Block Group 4; Census Tract 137.02; Scott County; Iowa","615","604","11",
"1500000US191630137031","Block Group 1; Census Tract 137.03; Scott County; Iowa","423","416","7",
"1500000US191630137032","Block Group 2; Census Tract 137.03; Scott County; Iowa","612","608","4",
"1500000US191630137051","Block Group 1; Census Tract 137.05; Scott County; Iowa","1092","998","94",
"1500000US191630137052","Block Group 2; Census Tract 137.05; Scott County; Iowa","669","617","52",
"1500000US191630137053","Block Group 3; Census Tract 137.05; Scott County; Iowa","943","900","43",
"1500000US191630137061","Block Group 1; Census Tract 137.06; Scott County; Iowa","678","655","23",
"1500000US191630137062","Block Group 2; Census Tract 137.06; Scott County; Iowa","842","802","40",
"1500000US191630137063","Block Group 3; Census Tract 137.06; Scott County; Iowa","1516","1391","125",
"1500000US191659601001","Block Group 1; Census Tract 9601; Shelby County; Iowa","378","352","26",
"1500000US191659601002","Block Group 2; Census Tract 9601; Shelby County; Iowa","319","278","41",
"1500000US191659601003","Block Group 3; Census Tract 9601; Shelby County; Iowa","354","320","34",
"1500000US191659601004","Block Group 4; Census Tract 9601; Shelby County; Iowa","333","290","43",
"1500000US191659602001","Block Group 1; Census Tract 9602; Shelby County; Iowa","502","462","40",
"1500000US191659602002","Block Group 2; Census Tract 9602; Shelby County; Iowa","287","279","8",
"1500000US191659602003","Block Group 3; Census Tract 9602; Shelby County; Iowa","242","237","5",
"1500000US191659602004","Block Group 4; Census Tract 9602; Shelby County; Iowa","345","316","29",
"1500000US191659603001","Block Group 1; Census Tract 9603; Shelby County; Iowa","258","230","28",
"1500000US191659603002","Block Group 2; Census Tract 9603; Shelby County; Iowa","481","454","27",
"1500000US191659603003","Block Group 3; Census Tract 9603; Shelby County; Iowa","338","324","14",
"1500000US191659603004","Block Group 4; Census Tract 9603; Shelby County; Iowa","449","418","31",
"1500000US191659604001","Block Group 1; Census Tract 9604; Shelby County; Iowa","331","292","39",
"1500000US191659604002","Block Group 2; Census Tract 9604; Shelby County; Iowa","279","260","19",
"1500000US191659604003","Block Group 3; Census Tract 9604; Shelby County; Iowa","525","469","56",
"1500000US191670701001","Block Group 1; Census Tract 701; Sioux County; Iowa","345","289","56",
"1500000US191670701002","Block Group 2; Census Tract 701; Sioux County; Iowa","413","402","11",
"1500000US191670701003","Block Group 3; Census Tract 701; Sioux County; Iowa","430","403","27",
"1500000US191670701004","Block Group 4; Census Tract 701; Sioux County; Iowa","230","225","5",
"1500000US191670702001","Block Group 1; Census Tract 702; Sioux County; Iowa","619","593","26",
"1500000US191670702002","Block Group 2; Census Tract 702; Sioux County; Iowa","400","383","17",
"1500000US191670702003","Block Group 3; Census Tract 702; Sioux County; Iowa","649","598","51",
"1500000US191670703001","Block Group 1; Census Tract 703; Sioux County; Iowa","528","481","47",
"1500000US191670703002","Block Group 2; Census Tract 703; Sioux County; Iowa","515","502","13",
"1500000US191670703003","Block Group 3; Census Tract 703; Sioux County; Iowa","338","317","21",
"1500000US191670703004","Block Group 4; Census Tract 703; Sioux County; Iowa","662","624","38",
"1500000US191670703005","Block Group 5; Census Tract 703; Sioux County; Iowa","432","409","23",
"1500000US191670704001","Block Group 1; Census Tract 704; Sioux County; Iowa","517","486","31",
"1500000US191670704002","Block Group 2; Census Tract 704; Sioux County; Iowa","618","574","44",
"1500000US191670704003","Block Group 3; Census Tract 704; Sioux County; Iowa","514","468","46",
"1500000US191670705001","Block Group 1; Census Tract 705; Sioux County; Iowa","356","335","21",
"1500000US191670705002","Block Group 2; Census Tract 705; Sioux County; Iowa","276","274","2",
"1500000US191670705003","Block Group 3; Census Tract 705; Sioux County; Iowa","533","484","49",
"1500000US191670706011","Block Group 1; Census Tract 706.01; Sioux County; Iowa","774","737","37",
"1500000US191670706021","Block Group 1; Census Tract 706.02; Sioux County; Iowa","496","461","35",
"1500000US191670706022","Block Group 2; Census Tract 706.02; Sioux County; Iowa","464","447","17",
"1500000US191670706023","Block Group 3; Census Tract 706.02; Sioux County; Iowa","467","445","22",
"1500000US191670707011","Block Group 1; Census Tract 707.01; Sioux County; Iowa","929","864","65",
"1500000US191670707012","Block Group 2; Census Tract 707.01; Sioux County; Iowa","442","419","23",
"1500000US191670707021","Block Group 1; Census Tract 707.02; Sioux County; Iowa","652","614","38",
"1500000US191670707022","Block Group 2; Census Tract 707.02; Sioux County; Iowa","401","368","33",
"1500000US191690001011","Block Group 1; Census Tract 1.01; Story County; Iowa","441","418","23",
"1500000US191690001012","Block Group 2; Census Tract 1.01; Story County; Iowa","479","444","35",
"1500000US191690001021","Block Group 1; Census Tract 1.02; Story County; Iowa","385","362","23",
"1500000US191690001022","Block Group 2; Census Tract 1.02; Story County; Iowa","537","522","15",
"1500000US191690001023","Block Group 3; Census Tract 1.02; Story County; Iowa","181","144","37",
"1500000US191690001024","Block Group 4; Census Tract 1.02; Story County; Iowa","641","626","15",
"1500000US191690001031","Block Group 1; Census Tract 1.03; Story County; Iowa","630","619","11",
"1500000US191690001041","Block Group 1; Census Tract 1.04; Story County; Iowa","506","485","21",
"1500000US191690001051","Block Group 1; Census Tract 1.05; Story County; Iowa","1150","1117","33",
"1500000US191690001052","Block Group 2; Census Tract 1.05; Story County; Iowa","521","501","20",
"1500000US191690002001","Block Group 1; Census Tract 2; Story County; Iowa","501","452","49",
"1500000US191690002002","Block Group 2; Census Tract 2; Story County; Iowa","644","617","27",
"1500000US191690002003","Block Group 3; Census Tract 2; Story County; Iowa","529","502","27",
"1500000US191690003001","Block Group 1; Census Tract 3; Story County; Iowa","492","466","26",
"1500000US191690003002","Block Group 2; Census Tract 3; Story County; Iowa","595","581","14",
"1500000US191690003003","Block Group 3; Census Tract 3; Story County; Iowa","355","331","24",
"1500000US191690004001","Block Group 1; Census Tract 4; Story County; Iowa","578","555","23",
"1500000US191690004002","Block Group 2; Census Tract 4; Story County; Iowa","274","253","21",
"1500000US191690004003","Block Group 3; Census Tract 4; Story County; Iowa","344","286","58",
"1500000US191690005001","Block Group 1; Census Tract 5; Story County; Iowa","525","340","185",
"1500000US191690005002","Block Group 2; Census Tract 5; Story County; Iowa","264","144","120",
"1500000US191690006001","Block Group 1; Census Tract 6; Story County; Iowa","258","237","21",
"1500000US191690006002","Block Group 2; Census Tract 6; Story County; Iowa","256","241","15",
"1500000US191690006003","Block Group 3; Census Tract 6; Story County; Iowa","294","285","9",
"1500000US191690006004","Block Group 4; Census Tract 6; Story County; Iowa","510","475","35",
"1500000US191690006005","Block Group 5; Census Tract 6; Story County; Iowa","750","686","64",
"1500000US191690007001","Block Group 1; Census Tract 7; Story County; Iowa","549","480","69",
"1500000US191690007002","Block Group 2; Census Tract 7; Story County; Iowa","376","342","34",
"1500000US191690007003","Block Group 3; Census Tract 7; Story County; Iowa","365","350","15",
"1500000US191690007004","Block Group 4; Census Tract 7; Story County; Iowa","408","368","40",
"1500000US191690008001","Block Group 1; Census Tract 8; Story County; Iowa","16","16","0",
"1500000US191690008002","Block Group 2; Census Tract 8; Story County; Iowa","19","12","7",
"1500000US191690009001","Block Group 1; Census Tract 9; Story County; Iowa","610","573","37",
"1500000US191690009002","Block Group 2; Census Tract 9; Story County; Iowa","335","302","33",
"1500000US191690009003","Block Group 3; Census Tract 9; Story County; Iowa","391","356","35",
"1500000US191690009004","Block Group 4; Census Tract 9; Story County; Iowa","523","472","51",
"1500000US191690010001","Block Group 1; Census Tract 10; Story County; Iowa","430","388","42",
"1500000US191690010002","Block Group 2; Census Tract 10; Story County; Iowa","1299","1176","123",
"1500000US191690010003","Block Group 3; Census Tract 10; Story County; Iowa","821","763","58",
"1500000US191690010004","Block Group 4; Census Tract 10; Story County; Iowa","415","374","41",
"1500000US191690011011","Block Group 1; Census Tract 11.01; Story County; Iowa","834","741","93",
"1500000US191690011012","Block Group 2; Census Tract 11.01; Story County; Iowa","259","236","23",
"1500000US191690011013","Block Group 3; Census Tract 11.01; Story County; Iowa","438","417","21",
"1500000US191690011021","Block Group 1; Census Tract 11.02; Story County; Iowa","835","805","30",
"1500000US191690011022","Block Group 2; Census Tract 11.02; Story County; Iowa","144","126","18",
"1500000US191690012001","Block Group 1; Census Tract 12; Story County; Iowa","33","26","7",
"1500000US191690013021","Block Group 1; Census Tract 13.02; Story County; Iowa","1633","1460","173",
"1500000US191690013022","Block Group 2; Census Tract 13.02; Story County; Iowa","464","443","21",
"1500000US191690013023","Block Group 3; Census Tract 13.02; Story County; Iowa","689","663","26",
"1500000US191690013031","Block Group 1; Census Tract 13.03; Story County; Iowa","915","881","34",
"1500000US191690013032","Block Group 2; Census Tract 13.03; Story County; Iowa","806","748","58",
"1500000US191690013033","Block Group 3; Census Tract 13.03; Story County; Iowa","644","609","35",
"1500000US191690013041","Block Group 1; Census Tract 13.04; Story County; Iowa","753","666","87",
"1500000US191690013042","Block Group 2; Census Tract 13.04; Story County; Iowa","739","705","34",
"1500000US191690013043","Block Group 3; Census Tract 13.04; Story County; Iowa","740","680","60",
"1500000US191690013044","Block Group 4; Census Tract 13.04; Story County; Iowa","721","655","66",
"1500000US191690101011","Block Group 1; Census Tract 101.01; Story County; Iowa","722","697","25",
"1500000US191690101012","Block Group 2; Census Tract 101.01; Story County; Iowa","774","725","49",
"1500000US191690101021","Block Group 1; Census Tract 101.02; Story County; Iowa","1287","1229","58",
"1500000US191690101022","Block Group 2; Census Tract 101.02; Story County; Iowa","459","426","33",
"1500000US191690102001","Block Group 1; Census Tract 102; Story County; Iowa","730","686","44",
"1500000US191690102002","Block Group 2; Census Tract 102; Story County; Iowa","593","548","45",
"1500000US191690102003","Block Group 3; Census Tract 102; Story County; Iowa","376","353","23",
"1500000US191690103001","Block Group 1; Census Tract 103; Story County; Iowa","493","466","27",
"1500000US191690103002","Block Group 2; Census Tract 103; Story County; Iowa","765","725","40",
"1500000US191690103003","Block Group 3; Census Tract 103; Story County; Iowa","809","727","82",
"1500000US191690104001","Block Group 1; Census Tract 104; Story County; Iowa","467","427","40",
"1500000US191690104002","Block Group 2; Census Tract 104; Story County; Iowa","500","469","31",
"1500000US191690104003","Block Group 3; Census Tract 104; Story County; Iowa","281","241","40",
"1500000US191690105001","Block Group 1; Census Tract 105; Story County; Iowa","469","429","40",
"1500000US191690105002","Block Group 2; Census Tract 105; Story County; Iowa","327","301","26",
"1500000US191690106001","Block Group 1; Census Tract 106; Story County; Iowa","761","701","60",
"1500000US191690106002","Block Group 2; Census Tract 106; Story County; Iowa","388","358","30",
"1500000US191690106003","Block Group 3; Census Tract 106; Story County; Iowa","640","598","42",
"1500000US191690106004","Block Group 4; Census Tract 106; Story County; Iowa","676","645","31",
"1500000US191712901001","Block Group 1; Census Tract 2901; Tama County; Iowa","255","232","23",
"1500000US191712901002","Block Group 2; Census Tract 2901; Tama County; Iowa","348","314","34",
"1500000US191712901003","Block Group 3; Census Tract 2901; Tama County; Iowa","304","262","42",
"1500000US191712901004","Block Group 4; Census Tract 2901; Tama County; Iowa","401","357","44",
"1500000US191712902001","Block Group 1; Census Tract 2902; Tama County; Iowa","246","236","10",
"1500000US191712902002","Block Group 2; Census Tract 2902; Tama County; Iowa","254","223","31",
"1500000US191712902003","Block Group 3; Census Tract 2902; Tama County; Iowa","721","659","62",
"1500000US191712903001","Block Group 1; Census Tract 2903; Tama County; Iowa","297","281","16",
"1500000US191712903002","Block Group 2; Census Tract 2903; Tama County; Iowa","642","537","105",
"1500000US191712903003","Block Group 3; Census Tract 2903; Tama County; Iowa","282","247","35",
"1500000US191712904001","Block Group 1; Census Tract 2904; Tama County; Iowa","394","359","35",
"1500000US191712904002","Block Group 2; Census Tract 2904; Tama County; Iowa","415","365","50",
"1500000US191712904003","Block Group 3; Census Tract 2904; Tama County; Iowa","430","393","37",
"1500000US191712905001","Block Group 1; Census Tract 2905; Tama County; Iowa","412","364","48",
"1500000US191712905002","Block Group 2; Census Tract 2905; Tama County; Iowa","402","358","44",
"1500000US191712905003","Block Group 3; Census Tract 2905; Tama County; Iowa","683","625","58",
"1500000US191712906001","Block Group 1; Census Tract 2906; Tama County; Iowa","301","270","31",
"1500000US191712906002","Block Group 2; Census Tract 2906; Tama County; Iowa","287","255","32",
"1500000US191712906003","Block Group 3; Census Tract 2906; Tama County; Iowa","236","212","24",
"1500000US191712906004","Block Group 4; Census Tract 2906; Tama County; Iowa","265","235","30",
"1500000US191731801001","Block Group 1; Census Tract 1801; Taylor County; Iowa","428","352","76",
"1500000US191731801002","Block Group 2; Census Tract 1801; Taylor County; Iowa","323","286","37",
"1500000US191731801003","Block Group 3; Census Tract 1801; Taylor County; Iowa","322","284","38",
"1500000US191731802001","Block Group 1; Census Tract 1802; Taylor County; Iowa","305","272","33",
"1500000US191731802002","Block Group 2; Census Tract 1802; Taylor County; Iowa","305","256","49",
"1500000US191731802003","Block Group 3; Census Tract 1802; Taylor County; Iowa","391","348","43",
"1500000US191731803001","Block Group 1; Census Tract 1803; Taylor County; Iowa","342","311","31",
"1500000US191731803002","Block Group 2; Census Tract 1803; Taylor County; Iowa","469","397","72",
"1500000US191751901001","Block Group 1; Census Tract 1901; Union County; Iowa","267","243","24",
"1500000US191751901002","Block Group 2; Census Tract 1901; Union County; Iowa","311","260","51",
"1500000US191751901003","Block Group 3; Census Tract 1901; Union County; Iowa","442","397","45",
"1500000US191751902001","Block Group 1; Census Tract 1902; Union County; Iowa","393","358","35",
"1500000US191751902002","Block Group 2; Census Tract 1902; Union County; Iowa","346","288","58",
"1500000US191751902003","Block Group 3; Census Tract 1902; Union County; Iowa","329","307","22",
"1500000US191751902004","Block Group 4; Census Tract 1902; Union County; Iowa","443","410","33",
"1500000US191751902005","Block Group 5; Census Tract 1902; Union County; Iowa","497","387","110",
"1500000US191751903001","Block Group 1; Census Tract 1903; Union County; Iowa","370","340","30",
"1500000US191751903002","Block Group 2; Census Tract 1903; Union County; Iowa","569","506","63",
"1500000US191751904001","Block Group 1; Census Tract 1904; Union County; Iowa","415","373","42",
"1500000US191751904002","Block Group 2; Census Tract 1904; Union County; Iowa","323","306","17",
"1500000US191751904003","Block Group 3; Census Tract 1904; Union County; Iowa","432","408","24",
"1500000US191751904004","Block Group 4; Census Tract 1904; Union County; Iowa","339","310","29",
"1500000US191751904005","Block Group 5; Census Tract 1904; Union County; Iowa","308","276","32",
"1500000US191779501001","Block Group 1; Census Tract 9501; Van Buren County; Iowa","354","306","48",
